comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
1,1,0,1,1,0,0,0,0,0,1
13,0,3,13,-3,0,0,0,0,0,1
9,0,3,9,-3,0,0,0,0,0,0
6,0,1,5,-1,0,0,0,0,0,0
16,16,0,16,16,0,0,0,0,0,8
10,1,3,7,-2,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,0
24,2,22,22,-20,1,0,1,1,-1,0
2,1,1,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,2
24,8,16,24,-8,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0
24,0,2,22,-2,1,0,0,1,0,0
2,0,1,2,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
10,10,0,10,10,0,0,0,0,0,16
5,2,3,4,-1,0,0,0,0,0,0
24,0,8,24,-8,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
26,16,10,20,6,0,0,0,0,0,2
5,0,2,4,-2,0,0,0,0,0,0
21,21,0,21,21,2,2,0,2,2,6
28,2,16,20,-14,0,0,0,0,0,1
27,6,21,27,-15,4,2,2,3,0,0
2,2,0,2,2,0,0,0,0,0,2
5,5,0,5,5,0,0,0,0,0,0
27,0,6,27,-6,4,0,2,3,-2,0
2,2,0,2,2,0,0,0,0,0,1
4,2,2,2,0,0,0,0,0,0,1
5,0,5,5,-5,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
6,6,0,6,6,0,0,0,0,0,0
3,1,2,3,-1,0,0,0,0,0,0
5,1,2,2,-1,0,0,0,0,0,0
5,0,0,5,0,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
6,0,6,6,-6,0,0,0,0,0,0
3,0,1,3,-1,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
40,40,0,40,40,1,1,0,1,1,9
12,12,0,12,12,0,0,0,0,0,4
2,0,0,2,0,0,0,0,0,0,0
6,0,0,6,0,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,2
3,3,0,3,3,0,0,0,0,0,7
2,0,2,2,-2,0,0,0,0,0,1
49,9,40,43,-31,1,0,1,1,-1,1
16,4,12,16,-8,0,0,0,0,0,2
7,2,5,6,-3,0,0,0,0,0,0
10,7,3,10,4,0,0,0,0,0,0
3,1,0,2,1,0,0,0,0,0,0
50,1,9,43,-8,1,0,0,1,0,0
12,12,0,12,12,0,0,0,0,0,1
18,2,4,16,-2,0,0,0,0,0,1
7,0,2,6,-2,0,0,0,0,0,1
10,0,7,10,-7,0,0,0,0,0,3
29,29,0,29,29,1,1,0,1,1,51
13,1,12,12,-11,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,3
15,15,0,15,15,0,0,0,0,0,2
80,51,29,62,22,1,0,1,1,-1,0
13,0,1,12,-1,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,1
1,1,0,1,1,1,1,0,1,1,39
6,3,3,6,0,0,0,0,0,0,1
17,2,15,16,-13,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,5
80,0,51,62,-51,1,0,0,1,0,0
32,32,0,32,32,0,0,0,0,0,12
1,0,1,1,-1,0,0,0,0,0,1
4,1,0,3,1,0,0,0,0,0,0
40,39,1,34,38,2,1,1,2,0,2
4,4,0,4,4,0,0,0,0,0,0
7,1,3,6,-2,0,0,0,0,0,0
13,13,0,13,13,0,0,0,0,0,15
5,5,0,5,5,0,0,0,0,0,1
17,0,2,16,-2,0,0,0,0,0,0
8,5,3,5,2,0,0,0,0,0,3
44,12,32,44,-20,0,0,0,0,0,0
2,1,0,1,1,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
42,2,39,34,-37,2,0,1,2,-1,0
4,0,4,4,-4,0,0,0,0,0,0
28,15,13,24,2,1,1,0,1,1,1
11,11,0,11,11,0,0,0,0,0,3
6,1,5,5,-4,0,0,0,0,0,0
11,3,5,5,-2,0,0,0,0,0,0
44,0,12,44,-12,0,0,0,0,0,0
14,14,0,14,14,0,0,0,0,0,4
4,1,3,4,-2,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0
6,6,0,6,6,0,0,0,0,0,1
29,1,15,24,-14,1,0,1,1,-1,0
14,3,11,12,-8,0,0,0,0,0,1
6,0,1,5,-1,0,0,0,0,0,0
71,71,0,71,71,1,1,0,1,1,3
18,4,14,17,-10,0,0,0,0,0,0
4,0,1,4,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,0
7,1,6,7,-5,0,0,0,0,0,0
15,1,3,12,-2,0,0,0,0,0,0
74,3,71,72,-68,1,0,1,1,-1,3
18,0,4,17,-4,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0
7,0,1,7,-1,0,0,0,0,0,0
77,3,3,72,0,1,0,0,1,0,0
24,24,0,24,24,0,0,0,0,0,2
5,5,0,5,5,0,0,0,0,0,0
26,2,24,26,-22,0,0,0,0,0,1
19,19,0,19,19,1,1,0,1,1,3
6,6,0,6,6,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,1
5,0,5,5,-5,0,0,0,0,0,0
27,1,2,26,-1,0,0,0,0,0,0
22,3,19,22,-16,1,0,1,1,-1,0
6,0,6,6,-6,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
6,1,5,6,-4,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,1
5,0,0,5,0,0,0,0,0,0,0
22,0,3,22,-3,1,0,0,1,0,0
7,1,0,6,1,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
6,0,1,6,-1,0,0,0,0,0,0
6,1,5,6,-4,0,0,0,0,0,1
5,5,0,5,5,0,0,0,0,0,1
5,5,0,5,5,0,0,0,0,0,3
7,1,1,6,0,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,7
6,1,5,5,-4,0,0,0,0,0,0
8,3,5,8,-2,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,4
14,7,7,14,0,0,0,0,0,0,0
6,0,1,5,-1,0,0,0,0,0,0
8,0,3,8,-3,0,0,0,0,0,0
12,4,8,12,-4,0,0,0,0,0,0
14,0,7,14,-7,0,0,0,0,0,0
12,0,4,12,-4,0,0,0,0,0,0
6,6,0,6,6,0,0,0,0,0,4
7,7,0,7,7,0,0,0,0,0,8
13,13,0,13,13,0,0,0,0,0,1
18,18,0,18,18,0,0,0,0,0,56
10,4,6,8,-2,0,0,0,0,0,0
15,8,7,14,1,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,1
14,1,13,14,-12,0,0,0,0,0,0
74,56,18,19,38,2,2,0,0,2,3
10,0,4,8,-4,0,0,0,0,0,1
10,10,0,10,10,0,0,0,0,0,7
15,0,8,14,-8,0,0,0,0,0,0
6,6,0,6,6,0,0,0,0,0,0
5,1,4,4,-3,0,0,0,0,0,0
14,0,1,14,-1,0,0,0,0,0,0
15,15,0,15,15,0,0,0,0,0,1
9,9,0,9,9,0,0,0,0,0,3
77,3,56,19,-53,2,0,2,0,-2,1
10,10,0,10,10,0,0,0,0,0,10
17,7,10,15,-3,1,1,0,1,1,0
7,7,0,7,7,0,0,0,0,0,17
6,0,6,6,-6,0,0,0,0,0,0
5,0,1,4,-1,0,0,0,0,0,0
16,1,15,16,-14,0,0,0,0,0,0
12,3,9,11,-6,0,0,0,0,0,0
20,10,10,20,0,0,0,0,0,0,0
17,0,7,15,-7,1,0,1,1,-1,0
24,17,7,14,10,0,0,0,0,0,0
6,0,0,6,0,0,0,0,0,0,0
16,0,1,16,-1,0,0,0,0,0,0
11,11,0,11,11,0,0,0,0,0,1
12,0,3,11,-3,0,0,0,0,0,2
16,16,0,16,16,0,0,0,0,0,9
20,0,10,20,-10,0,0,0,0,0,0
24,0,17,14,-17,0,0,0,0,0,0
12,1,11,11,-10,0,0,0,0,0,1
25,9,16,23,-7,0,0,0,0,0,3
24,24,0,24,24,3,3,0,3,3,22
13,1,1,11,0,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,3
28,3,9,23,-6,0,0,0,0,0,3
19,19,0,19,19,0,0,0,0,0,7
46,22,24,43,-2,3,0,3,3,-3,4
24,24,0,24,24,0,0,0,0,0,3
8,3,5,7,-2,0,0,0,0,0,2
26,7,19,19,-12,0,0,0,0,0,0
15,15,0,15,15,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,2
50,4,22,43,-18,3,0,0,3,0,3
22,22,0,22,22,0,0,0,0,0,5
27,3,24,25,-21,0,0,0,0,0,2
10,2,3,7,-1,0,0,0,0,0,1
17,17,0,17,17,0,0,0,0,0,6
23,23,0,23,23,0,0,0,0,0,2
26,0,7,19,-7,0,0,0,0,0,0
15,0,15,15,-15,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
6,2,4,6,-2,0,0,0,0,0,0
27,5,22,22,-17,0,0,0,0,0,1
29,2,3,25,-1,0,0,0,0,0,0
23,6,17,22,-11,0,0,0,0,0,0
25,2,23,24,-21,0,0,0,0,0,0
15,0,0,15,0,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,1
9,9,0,9,9,0,0,0,0,0,0
6,0,2,6,-2,0,0,0,0,0,0
28,1,5,22,-4,0,0,0,0,0,0
23,23,0,23,23,1,1,0,1,1,1
23,0,6,22,-6,0,0,0,0,0,0
10,10,0,10,10,0,0,0,0,0,3
25,0,2,24,-2,0,0,0,0,0,0
3,1,0,2,1,0,0,0,0,0,0
9,0,9,9,-9,0,0,0,0,0,3
2,2,0,2,2,0,0,0,0,0,1
24,1,23,24,-22,1,0,1,1,-1,0
13,3,10,12,-7,0,0,0,0,0,0
12,3,0,9,3,0,0,0,0,0,0
6,6,0,6,6,0,0,0,0,0,4
3,1,2,2,-1,0,0,0,0,0,0
24,0,1,24,-1,1,0,0,1,0,0
13,0,3,12,-3,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
10,4,6,8,-2,0,0,0,0,0,3
3,0,1,2,-1,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,1
4,0,4,4,-4,0,0,0,0,0,1
13,3,4,8,-1,0,0,0,0,0,1
4,1,3,4,-2,0,0,0,0,0,0
5,1,0,4,1,0,0,0,0,0,0
10,10,0,10,10,0,0,0,0,0,0
25,25,0,25,25,0,0,0,0,0,10
35,35,0,35,35,0,0,0,0,0,24
4,0,1,4,-1,0,0,0,0,0,1
10,0,10,10,-10,0,0,0,0,0,0
35,10,25,34,-15,0,0,0,0,0,1
7,7,0,7,7,0,0,0,0,0,0
59,24,35,47,-11,1,1,0,0,1,0
10,0,0,10,0,0,0,0,0,0,0
36,1,10,34,-9,0,0,0,0,0,0
10,10,0,10,10,0,0,0,0,0,6
7,0,7,7,-7,0,0,0,0,0,0
59,0,24,47,-24,1,0,1,0,-1,2
4,4,0,4,4,0,0,0,0,0,1
8,8,0,8,8,0,0,0,0,0,1
16,6,10,15,-4,0,0,0,0,0,3
7,0,0,7,0,0,0,0,0,0,0
5,1,4,4,-3,0,0,0,0,0,0
9,1,8,8,-7,0,0,0,0,0,0
39,39,0,39,39,1,1,0,1,1,12
19,3,6,15,-3,0,0,0,0,0,0
5,0,1,4,-1,0,0,0,0,0,0
9,0,1,8,-1,0,0,0,0,0,1
51,12,39,44,-27,1,0,1,1,-1,1
6,6,0,6,6,0,0,0,0,0,2
8,8,0,8,8,0,0,0,0,0,5
52,1,12,44,-11,1,0,0,1,0,0
34,34,0,34,34,0,0,0,0,0,2
6,6,0,6,6,0,0,0,0,0,0
8,2,6,7,-4,0,0,0,0,0,3
10,10,0,10,10,0,0,0,0,0,5
13,5,8,11,-3,0,0,0,0,0,0
12,12,0,12,12,0,0,0,0,0,0
36,2,34,36,-32,0,0,0,0,0,0
6,0,6,6,-6,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,1
11,3,2,7,1,0,0,0,0,0,0
15,5,10,15,-5,0,0,0,0,0,0
13,0,5,11,-5,0,0,0,0,0,0
12,0,12,12,-12,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,1
6,6,0,6,6,0,0,0,0,0,1
36,0,2,36,-2,0,0,0,0,0,0
6,0,0,6,0,0,0,0,0,0,1
8,1,7,8,-6,0,0,0,0,0,0
15,0,5,15,-5,0,0,0,0,0,0
12,0,0,12,0,0,0,0,0,0,0
9,1,8,9,-7,0,0,0,0,0,0
21,21,0,21,21,1,1,0,1,1,10
7,1,6,7,-5,0,0,0,0,0,0
31,31,0,31,31,0,0,0,0,0,2
4,4,0,4,4,0,0,0,0,0,0
8,0,1,8,-1,0,0,0,0,0,0
9,0,1,9,-1,0,0,0,0,0,0
31,10,21,30,-11,2,1,1,2,0,0
7,0,1,7,-1,0,0,0,0,0,0
33,2,31,33,-29,0,0,0,0,0,1
7,7,0,7,7,0,0,0,0,0,5
4,0,4,4,-4,0,0,0,0,0,0
31,0,10,30,-10,2,0,1,2,-1,1
34,1,2,33,-1,0,0,0,0,0,0
12,5,7,11,-2,0,0,0,0,0,2
4,0,0,4,0,0,0,0,0,0,0
14,2,5,11,-3,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
11,11,0,11,11,0,0,0,0,0,0
24,24,0,24,24,2,2,0,2,2,28
3,0,3,3,-3,0,0,0,0,0,0
40,40,0,40,40,0,0,0,0,0,17
11,11,0,11,11,0,0,0,0,0,2
6,6,0,6,6,0,0,0,0,0,1
11,0,11,11,-11,0,0,0,0,0,0
52,28,24,46,4,2,0,2,2,-2,0
3,0,0,3,0,0,0,0,0,0,0
57,17,40,56,-23,0,0,0,0,0,1
13,2,11,11,-9,0,0,0,0,0,0
12,12,0,12,12,0,0,0,0,0,4
7,1,6,7,-5,0,0,0,0,0,7
11,0,0,11,0,0,0,0,0,0,0
52,0,28,46,-28,2,0,0,2,0,0
58,1,17,56,-16,0,0,0,0,0,0
13,0,2,11,-2,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,0
16,4,12,16,-8,0,0,0,0,0,0
14,7,1,7,6,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,0
8,0,8,8,-8,0,0,0,0,0,1
16,0,4,16,-4,0,0,0,0,0,0
7,0,7,7,-7,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,2
4,4,0,4,4,0,0,0,0,0,1
9,1,0,8,1,0,0,0,0,0,0
7,0,0,7,0,0,0,0,0,0,0
10,10,0,10,10,0,0,0,0,0,0
9,1,8,8,-7,0,0,0,0,0,0
4,2,2,4,0,0,0,0,0,0,0
5,1,4,5,-3,0,0,0,0,0,0
10,0,10,10,-10,0,0,0,0,0,2
9,0,1,8,-1,0,0,0,0,0,1
4,0,2,4,-2,0,0,0,0,0,1
5,0,1,5,-1,0,0,0,0,0,1
41,41,0,41,41,2,2,0,2,2,8
12,2,0,10,2,0,0,0,0,0,0
13,13,0,13,13,0,0,0,0,0,3
48,48,0,48,48,1,1,0,1,1,8
13,13,0,13,13,0,0,0,0,0,3
49,8,41,47,-33,2,0,2,2,-2,2
16,3,13,13,-10,0,0,0,0,0,0
56,8,48,53,-40,1,0,1,1,-1,7
10,10,0,10,10,0,0,0,0,0,8
16,3,13,14,-10,0,0,0,0,0,0
51,2,8,47,-6,2,0,0,2,0,0
15,15,0,15,15,0,0,0,0,0,1
16,0,3,13,-3,0,0,0,0,0,1
63,7,8,53,-1,1,0,0,1,0,0
18,8,10,17,-2,0,0,0,0,0,0
16,0,3,14,-3,0,0,0,0,0,0
20,20,0,20,20,1,1,0,1,1,3
59,59,0,59,59,2,2,0,2,2,4
16,1,15,16,-14,1,1,0,1,1,1
7,7,0,7,7,1,1,0,1,1,0
18,0,8,17,-8,0,0,0,0,0,0
23,3,20,23,-17,1,0,1,1,-1,5
17,17,0,17,17,0,0,0,0,0,0
63,4,59,62,-55,2,0,2,2,-2,3
8,8,0,8,8,0,0,0,0,0,2
17,1,1,16,0,1,0,1,1,-1,2
7,0,7,7,-7,1,0,1,1,-1,3
28,5,3,23,2,1,0,0,1,0,0
17,0,17,17,-17,1,1,0,1,1,6
10,10,0,10,10,0,0,0,0,0,4
66,3,4,62,-1,2,0,0,2,0,1
10,2,8,8,-6,0,0,0,0,0,0
10,3,0,7,3,1,0,0,1,0,1
23,6,0,17,6,1,0,1,1,-1,0
14,4,10,11,-6,0,0,0,0,0,0
11,11,0,11,11,0,0,0,0,0,0
10,0,2,8,-2,0,0,0,0,0,0
14,0,4,11,-4,0,0,0,0,0,0
11,0,11,11,-11,0,0,0,0,0,0
8,8,0,8,8,1,1,0,1,1,2
8,8,0,8,8,0,0,0,0,0,2
27,27,0,27,27,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
11,0,0,11,0,0,0,0,0,0,0
9,9,0,9,9,0,0,0,0,0,1
10,2,8,10,-6,1,0,1,1,-1,0
10,2,8,10,-6,1,1,0,1,1,0
28,1,27,28,-26,0,0,0,0,0,0
11,11,0,11,11,0,0,0,0,0,3
1,0,1,1,-1,0,0,0,0,0,0
10,1,9,9,-8,0,0,0,0,0,0
10,0,2,10,-2,1,0,0,1,0,0
10,0,2,10,-2,1,0,1,1,-1,0
16,16,0,16,16,4,4,0,4,4,2
28,0,1,28,-1,0,0,0,0,0,0
14,3,11,14,-8,0,0,0,0,0,2
1,0,0,1,0,0,0,0,0,0,0
116,116,0,116,116,1,1,0,1,1,19
9,9,0,9,9,0,0,0,0,0,4
10,0,1,9,-1,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
18,2,16,17,-14,4,0,4,4,-4,0
16,2,3,14,-1,0,0,0,0,0,0
135,19,116,119,-97,3,2,1,2,1,2
13,4,9,13,-5,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
18,0,2,17,-2,4,0,0,4,0,0
137,2,19,119,-17,3,0,2,2,-2,2
13,0,4,13,-4,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
50,50,0,50,50,2,2,0,2,2,38
4,4,0,4,4,0,0,0,0,0,2
88,38,50,70,-12,2,0,2,2,-2,3
8,8,0,8,8,1,1,0,1,1,5
12,12,0,12,12,0,0,0,0,0,0
6,2,4,6,-2,0,0,0,0,0,0
91,3,38,70,-35,2,0,0,2,0,7
13,5,8,13,-3,1,0,1,1,-1,2
12,0,12,12,-12,0,0,0,0,0,0
9,9,0,9,9,0,0,0,0,0,3
6,0,2,6,-2,0,0,0,0,0,0
15,2,5,13,-3,1,0,0,1,0,0
40,40,0,40,40,1,1,0,1,1,46
12,0,0,12,0,0,0,0,0,0,0
19,19,0,19,19,0,0,0,0,0,0
7,7,0,7,7,0,0,0,0,0,0
11,11,0,11,11,0,0,0,0,0,2
12,3,9,11,-6,0,0,0,0,0,2
86,46,40,80,6,2,1,1,2,0,4
19,0,19,19,-19,0,0,0,0,0,0
7,0,7,7,-7,0,0,0,0,0,0
12,12,0,12,12,0,0,0,0,0,0
13,2,11,12,-9,0,0,0,0,0,0
14,2,3,11,-1,0,0,0,0,0,0
15,15,0,15,15,0,0,0,0,0,1
90,4,46,80,-42,2,0,1,2,-1,0
19,0,0,19,0,0,0,0,0,0,0
7,0,0,7,0,0,0,0,0,0,0
12,0,12,12,-12,0,0,0,0,0,0
13,0,2,12,-2,0,0,0,0,0,0
16,1,15,16,-14,0,0,0,0,0,0
20,20,0,20,20,0,0,0,0,0,15
22,22,0,22,22,0,0,0,0,0,31
12,0,0,12,0,0,0,0,0,0,0
16,0,1,16,-1,0,0,0,0,0,0
35,15,20,24,-5,0,0,0,0,0,4
53,31,22,50,9,0,0,0,0,0,2
39,4,15,24,-11,1,1,0,0,1,0
52,52,0,52,52,4,4,0,4,4,58
55,2,31,50,-29,0,0,0,0,0,0
9,9,0,9,9,3,3,0,3,3,0
110,58,52,74,6,4,0,4,4,-4,0
14,14,0,14,14,3,3,0,3,3,0
11,11,0,11,11,0,0,0,0,0,0
9,0,9,9,-9,3,0,3,3,-3,0
110,0,58,74,-58,4,0,0,4,0,0
14,0,14,14,-14,4,1,3,3,-2,0
11,0,11,11,-11,0,0,0,0,0,0
19,19,0,19,19,2,2,0,2,2,1
8,8,0,8,8,0,0,0,0,0,4
9,0,0,9,0,3,0,0,3,0,0
14,0,0,14,0,4,0,1,3,-1,0
11,0,0,11,0,0,0,0,0,0,0
6,6,0,6,6,0,0,0,0,0,3
20,1,19,20,-18,2,0,2,2,-2,0
12,4,8,12,-4,1,1,0,1,1,0
40,40,0,40,40,1,1,0,1,1,11
9,3,6,9,-3,0,0,0,0,0,0
20,0,1,20,-1,2,0,0,2,0,0
12,0,4,12,-4,1,0,1,1,-1,1
51,11,40,49,-29,2,1,1,2,0,0
10,10,0,10,10,0,0,0,0,0,0
9,0,3,9,-3,0,0,0,0,0,0
51,0,11,49,-11,2,0,1,2,-1,0
6,6,0,6,6,0,0,0,0,0,4
10,0,10,10,-10,1,1,0,0,1,1
12,12,0,12,12,0,0,0,0,0,30
10,4,6,10,-2,0,0,0,0,0,2
11,1,0,10,1,1,0,1,0,-1,1
42,30,12,22,18,0,0,0,0,0,0
27,27,0,27,27,0,0,0,0,0,7
12,2,4,10,-2,0,0,0,0,0,0
10,10,0,10,10,0,0,0,0,0,14
6,6,0,6,6,0,0,0,0,0,2
42,0,30,22,-30,0,0,0,0,0,0
34,7,27,32,-20,0,0,0,0,0,0
24,14,10,23,4,1,1,0,1,1,0
16,16,0,16,16,2,2,0,2,2,1
8,2,6,6,-4,0,0,0,0,0,0
34,0,7,32,-7,0,0,0,0,0,1
13,13,0,13,13,0,0,0,0,0,11
24,0,14,23,-14,1,0,1,1,-1,0
14,14,0,14,14,0,0,0,0,0,5
16,16,0,16,16,4,4,0,4,4,1
17,1,16,17,-15,3,1,2,2,-1,0
8,0,2,6,-2,0,0,0,0,0,0
24,11,13,24,-2,1,1,0,1,1,0
19,5,14,18,-9,0,0,0,0,0,0
17,1,16,17,-15,4,0,4,4,-4,0
17,0,1,17,-1,3,0,1,2,-1,0
24,0,11,24,-11,1,0,1,1,-1,0
19,0,5,18,-5,0,0,0,0,0,0
17,0,1,17,-1,4,0,0,4,0,0
21,21,0,21,21,1,1,0,1,1,4
12,12,0,12,12,0,0,0,0,0,0
25,4,21,23,-17,1,0,1,1,-1,0
22,22,0,22,22,1,1,0,1,1,14
6,6,0,6,6,0,0,0,0,0,6
17,17,0,17,17,0,0,0,0,0,0
12,0,12,12,-12,0,0,0,0,0,0
25,0,4,23,-4,1,0,0,1,0,0
36,14,22,35,-8,1,0,1,1,-1,7
12,6,6,12,0,1,1,0,1,1,0
17,0,17,17,-17,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,3
12,0,0,12,0,0,0,0,0,0,0
15,15,0,15,15,0,0,0,0,0,1
43,7,14,35,-7,1,0,0,1,0,0
15,15,0,15,15,0,0,0,0,0,9
12,0,6,12,-6,1,0,1,1,-1,0
6,6,0,6,6,0,0,0,0,0,2
17,0,0,17,0,0,0,0,0,0,0
11,3,8,11,-5,0,0,0,0,0,0
31,31,0,31,31,1,1,0,1,1,89
16,1,15,16,-14,0,0,0,0,0,0
24,9,15,15,-6,0,0,0,0,0,2
5,5,0,5,5,0,0,0,0,0,3
8,2,6,7,-4,0,0,0,0,0,0
11,0,3,11,-3,0,0,0,0,0,0
79,79,0,79,79,6,6,0,6,6,7
120,89,31,35,58,3,2,1,2,1,99
16,0,1,16,-1,0,0,0,0,0,0
26,2,9,15,-7,0,0,0,0,0,0
8,3,5,6,-2,0,0,0,0,0,1
8,0,2,7,-2,0,0,0,0,0,0
86,7,79,79,-72,6,0,6,6,-6,3
219,99,89,35,10,3,0,2,2,-2,4
9,1,3,6,-2,0,0,0,0,0,0
89,3,7,79,-4,6,0,0,6,0,0
11,11,0,11,11,0,0,0,0,0,4
11,11,0,11,11,0,0,0,0,0,32
15,4,11,11,-7,0,0,0,0,0,2
43,32,11,20,21,2,2,0,1,2,11
10,10,0,10,10,0,0,0,0,0,11
3,3,0,3,3,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,0
32,32,0,32,32,2,2,0,2,2,2
17,2,4,11,-2,0,0,0,0,0,3
54,11,32,20,-21,3,1,2,1,-1,7
21,11,10,21,1,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,0
4,0,4,4,-4,0,0,0,0,0,0
34,2,32,34,-30,3,1,2,3,-1,0
21,0,11,21,-11,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0
4,0,0,4,0,0,0,0,0,0,0
34,0,2,34,-2,3,0,1,3,-1,1
13,13,0,13,13,0,0,0,0,0,3
15,15,0,15,15,0,0,0,0,0,4
21,21,0,21,21,1,1,0,1,1,0
11,11,0,11,11,0,0,0,0,0,3
16,3,13,16,-10,0,0,0,0,0,0
19,4,15,16,-11,0,0,0,0,0,0
21,0,21,21,-21,1,0,1,1,-1,0
3,3,0,3,3,0,0,0,0,0,0
14,3,11,13,-8,0,0,0,0,0,1
16,0,3,16,-3,0,0,0,0,0,0
19,0,4,16,-4,0,0,0,0,0,0
21,0,0,21,0,1,0,0,1,0,0
3,0,3,3,-3,0,0,0,0,0,0
15,1,3,13,-2,0,0,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0
16,16,0,16,16,1,1,0,1,1,1
20,20,0,20,20,0,0,0,0,0,1
35,35,0,35,35,0,0,0,0,0,17
17,1,16,16,-15,1,0,1,1,-1,0
8,8,0,8,8,0,0,0,0,0,3
13,13,0,13,13,0,0,0,0,0,1
21,1,20,21,-19,0,0,0,0,0,0
52,17,35,52,-18,1,1,0,1,1,0
17,0,1,16,-1,1,0,0,1,0,0
11,3,8,9,-5,0,0,0,0,0,1
14,1,13,14,-12,0,0,0,0,0,1
21,0,1,21,-1,0,0,0,0,0,0
15,15,0,15,15,0,0,0,0,0,3
52,0,17,52,-17,2,1,1,1,0,1
12,1,3,9,-2,0,0,0,0,0,0
15,1,1,14,0,1,1,0,0,1,0
44,44,0,44,44,8,8,0,8,8,37
18,3,15,18,-12,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
81,37,44,80,-7,10,2,8,10,-6,0
18,0,3,18,-3,0,0,0,0,0,0
13,13,0,13,13,0,0,0,0,0,6
2,0,2,2,-2,0,0,0,0,0,0
17,17,0,17,17,1,1,0,1,1,3
81,0,37,80,-37,10,0,2,10,-2,0
19,6,13,19,-7,0,0,0,0,0,4
2,0,0,2,0,0,0,0,0,0,0
20,3,17,18,-14,1,0,1,1,-1,1
23,4,6,19,-2,0,0,0,0,0,3
21,1,3,18,-2,1,0,0,1,0,0
32,32,0,32,32,3,3,0,3,3,7
14,14,0,14,14,2,2,0,2,2,23
15,15,0,15,15,1,1,0,1,1,12
39,7,32,37,-25,4,1,3,4,-2,0
59,59,0,59,59,1,1,0,1,1,12
37,23,14,15,9,6,4,2,2,2,0
16,16,0,16,16,0,0,0,0,0,9
27,12,15,26,-3,3,2,1,3,1,1
9,9,0,9,9,0,0,0,0,0,23
39,0,7,37,-7,4,0,1,4,-1,0
71,12,59,68,-47,1,0,1,1,-1,0
37,0,23,15,-23,6,0,4,2,-4,0
